"measure_id","plot_id","year","tree_id","code_status","code_diam","dbh","h_tot","crown_h1","crown_h2","crown_h3","crown_h4","crown_r1","crown_r2","crown_r3","crown_r4","stratum"
"01Aillon227","Aillon",2001,"227Aillon","0000",1,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"01Aillon228","Aillon",2001,"228Aillon","0000",1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"01Aillon229","Aillon",2001,"229Aillon","0000",1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"01Aillon230","Aillon",2001,"230Aillon","0000",1,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"01Aillon231","Aillon",2001,"231Aillon","0000",1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"01Aillon232","Aillon",2001,"232Aillon","0000",1,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"01Aillon233","Aillon",2001,"233Aillon","0000",1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"01Aillon234","Aillon",2001,"234Aillon","0000",1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"01Aillon235","Aillon",2001,"235Aillon","0000",1,72,32.8,NA,NA,NA,NA,NA,NA,NA,NA,1
"01Aillon236","Aillon",2001,"236Aillon","0000",1,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"01Aillon237","Aillon",2001,"237Aillon","0000",1,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"01Aillon238","Aillon",2001,"238Aillon","0000",1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"01Aillon239","Aillon",2001,"239Aillon","0000",1,80,30.4,NA,NA,NA,NA,NA,NA,NA,NA,1
"01Aillon240","Aillon",2001,"240Aillon","0000",1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"01Aillon241","Aillon",2001,"241Aillon","0000",1,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"01Aillon242","Aillon",2001,"242Aillon","0000",1,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"01Aillon243","Aillon",2001,"243Aillon","0000",1,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"01Aillon244","Aillon",2001,"244Aillon","0000",1,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"01Aillon245","Aillon",2001,"245Aillon","0000",1,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"01Aillon246","Aillon",2001,"246Aillon","0000",1,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"01Aillon247","Aillon",2001,"247Aillon","0000",1,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"01Aillon248","Aillon",2001,"248Aillon","0000",1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"01Aillon249","Aillon",2001,"249Aillon","0000",1,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"01Aillon250","Aillon",2001,"250Aillon","0000",1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"01Aillon251","Aillon",2001,"251Aillon","0000",1,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"01Aillon252","Aillon",2001,"252Aillon","0000",1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"01Aillon253","Aillon",2001,"253Aillon","0000",1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"01Aillon254","Aillon",2001,"254Aillon","0000",1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"01Aillon255","Aillon",2001,"255Aillon","0000",1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"01Aillon256","Aillon",2001,"256Aillon","0000",1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"01Aillon257","Aillon",2001,"257Aillon","0000",1,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"01Aillon258","Aillon",2001,"258Aillon","0000",1,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"01Aillon259","Aillon",2001,"259Aillon","0000",1,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"01Aillon260","Aillon",2001,"260Aillon","0000",1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"01Aillon261","Aillon",2001,"261Aillon","0000",1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"01Aillon262","Aillon",2001,"262Aillon","0000",1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"01Aillon263","Aillon",2001,"263Aillon","0000",1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"01Aillon264","Aillon",2001,"264Aillon","0000",1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"01Aillon265","Aillon",2001,"265Aillon","0000",1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"01Aillon266","Aillon",2001,"266Aillon","0000",1,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"01Aillon267","Aillon",2001,"267Aillon","0000",1,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"01Aillon268","Aillon",2001,"268Aillon","0000",1,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"01Aillon269","Aillon",2001,"269Aillon","0000",1,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"01Aillon270","Aillon",2001,"270Aillon","0000",1,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"01Aillon271","Aillon",2001,"271Aillon","0000",1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"01Aillon272","Aillon",2001,"272Aillon","0000",1,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"01Aillon273","Aillon",2001,"273Aillon","0000",1,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"01Aillon274","Aillon",2001,"274Aillon","0000",1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"01Aillon275","Aillon",2001,"275Aillon","0000",1,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"01Aillon276","Aillon",2001,"276Aillon","0000",1,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"01Aillon277","Aillon",2001,"277Aillon","0000",1,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"01Aillon278","Aillon",2001,"278Aillon","0000",1,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"01Aillon279","Aillon",2001,"279Aillon","0000",1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"01Aillon280","Aillon",2001,"280Aillon","0000",1,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"01Aillon281","Aillon",2001,"281Aillon","0000",1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"01Aillon282","Aillon",2001,"282Aillon","0000",1,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"01Aillon283","Aillon",2001,"283Aillon","0000",1,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"01Aillon284","Aillon",2001,"284Aillon","0000",1,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"01Aillon285","Aillon",2001,"285Aillon","0000",1,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"01Aillon286","Aillon",2001,"286Aillon","0000",1,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"01Aillon287","Aillon",2001,"287Aillon","0000",1,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"01Aillon288","Aillon",2001,"288Aillon","0000",1,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"01Aillon289","Aillon",2001,"289Aillon","0000",1,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"01Aillon290","Aillon",2001,"290Aillon","0000",1,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"01Aillon291","Aillon",2001,"291Aillon","0000",1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"01Aillon292","Aillon",2001,"292Aillon","0000",1,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"01Aillon293","Aillon",2001,"293Aillon","0000",1,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"01Aillon294","Aillon",2001,"294Aillon","0000",1,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"01Aillon295","Aillon",2001,"295Aillon","0000",1,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"01Aillon296","Aillon",2001,"296Aillon","0000",1,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"01Aillon297","Aillon",2001,"297Aillon","0000",1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"01Aillon298","Aillon",2001,"298Aillon","0000",1,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"01Aillon299","Aillon",2001,"299Aillon","0000",1,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"01Aillon300","Aillon",2001,"300Aillon","0000",1,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"01Aillon301","Aillon",2001,"301Aillon","0000",1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"01Aillon302","Aillon",2001,"302Aillon","0000",1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"01Aillon303","Aillon",2001,"303Aillon","0000",1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"01Aillon304","Aillon",2001,"304Aillon","0000",1,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"01Aillon305","Aillon",2001,"305Aillon","0000",1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"01Aillon306","Aillon",2001,"306Aillon","0000",1,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"01Aillon307","Aillon",2001,"307Aillon","0000",1,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"01Aillon308","Aillon",2001,"308Aillon","0000",1,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"01Aillon309","Aillon",2001,"309Aillon","0000",1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"01Aillon310","Aillon",2001,"310Aillon","0000",1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"01Aillon311","Aillon",2001,"311Aillon","0000",1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"01Aillon312","Aillon",2001,"312Aillon","0000",1,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"01Aillon313","Aillon",2001,"313Aillon","0000",1,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"01Aillon314","Aillon",2001,"314Aillon","0000",1,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"01Aillon315","Aillon",2001,"315Aillon","0000",1,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"01Aillon316","Aillon",2001,"316Aillon","0000",1,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"01Aillon317","Aillon",2001,"317Aillon","0000",1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"01Aillon318","Aillon",2001,"318Aillon","0000",1,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"01Aillon319","Aillon",2001,"319Aillon","0000",1,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"01Aillon320","Aillon",2001,"320Aillon","0000",1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"01Aillon321","Aillon",2001,"321Aillon","0000",1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"01Aillon322","Aillon",2001,"322Aillon","0000",1,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"01Aillon323","Aillon",2001,"323Aillon","0000",1,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"01Aillon324","Aillon",2001,"324Aillon","0000",1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"01Aillon325","Aillon",2001,"325Aillon","0000",1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"01Aillon326","Aillon",2001,"326Aillon","0000",1,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"01Aillon327","Aillon",2001,"327Aillon","0000",1,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"01Aillon328","Aillon",2001,"328Aillon","0000",1,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"01Aillon329","Aillon",2001,"329Aillon","0000",1,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"01Aillon330","Aillon",2001,"330Aillon","0000",1,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"01Aillon331","Aillon",2001,"331Aillon","0000",1,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"01Aillon332","Aillon",2001,"332Aillon","0000",1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"01Aillon333","Aillon",2001,"333Aillon","0000",1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"01Aillon334","Aillon",2001,"334Aillon","0000",1,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"01Aillon335","Aillon",2001,"335Aillon","0000",1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"01Aillon336","Aillon",2001,"336Aillon","0000",1,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"01Aillon337","Aillon",2001,"337Aillon","0000",1,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"01Aillon338","Aillon",2001,"338Aillon","0000",1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"01Aillon339","Aillon",2001,"339Aillon","0000",1,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"01Aillon340","Aillon",2001,"340Aillon","0000",1,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"01Aillon341","Aillon",2001,"341Aillon","0000",1,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"01Aillon342","Aillon",2001,"342Aillon","0000",1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"01Aillon343","Aillon",2001,"343Aillon","0000",1,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"01Aillon344","Aillon",2001,"344Aillon","0000",1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"01Aillon345","Aillon",2001,"345Aillon","0000",1,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"01Aillon346","Aillon",2001,"346Aillon","0000",1,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"01Aillon347","Aillon",2001,"347Aillon","0000",1,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"01Aillon348","Aillon",2001,"348Aillon","0000",1,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"01Aillon349","Aillon",2001,"349Aillon","0000",1,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"01Aillon350","Aillon",2001,"350Aillon","0000",1,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"01Aillon351","Aillon",2001,"351Aillon","0000",1,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"01Aillon352","Aillon",2001,"352Aillon","0000",1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"01Aillon353","Aillon",2001,"353Aillon","0000",1,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"01Aillon354","Aillon",2001,"354Aillon","0000",1,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"01Aillon355","Aillon",2001,"355Aillon","0000",1,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"01Aillon356","Aillon",2001,"356Aillon","0000",1,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"01Aillon357","Aillon",2001,"357Aillon","0000",1,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"01Aillon358","Aillon",2001,"358Aillon","0000",1,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"01Aillon359","Aillon",2001,"359Aillon","0000",1,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"01Aillon360","Aillon",2001,"360Aillon","0000",1,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"01Aillon361","Aillon",2001,"361Aillon","0000",1,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"01Aillon362","Aillon",2001,"362Aillon","0000",1,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"01Aillon363","Aillon",2001,"363Aillon","0000",1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"01Aillon364","Aillon",2001,"364Aillon","0000",1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"01Aillon365","Aillon",2001,"365Aillon","0000",1,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"01Aillon366","Aillon",2001,"366Aillon","0000",1,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"01Aillon367","Aillon",2001,"367Aillon","0000",1,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"01Aillon368","Aillon",2001,"368Aillon","0000",1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"01Aillon369","Aillon",2001,"369Aillon","0000",1,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"01Aillon370","Aillon",2001,"370Aillon","0000",1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"01Aillon371","Aillon",2001,"371Aillon","0000",1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"01Aillon372","Aillon",2001,"372Aillon","0000",1,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"01Aillon373","Aillon",2001,"373Aillon","0000",1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"01Aillon374","Aillon",2001,"374Aillon","0000",1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"01Aillon375","Aillon",2001,"375Aillon","0000",1,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"01Aillon376","Aillon",2001,"376Aillon","0000",1,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"01Aillon377","Aillon",2001,"377Aillon","0000",1,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"01Aillon378","Aillon",2001,"378Aillon","0000",1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"01Aillon379","Aillon",2001,"379Aillon","0000",1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"01Aillon380","Aillon",2001,"380Aillon","0000",1,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"01Aillon381","Aillon",2001,"381Aillon","0000",1,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"01Aillon382","Aillon",2001,"382Aillon","0000",1,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"01Aillon383","Aillon",2001,"383Aillon","0000",1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"01Aillon384","Aillon",2001,"384Aillon","0000",1,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"01Aillon385","Aillon",2001,"385Aillon","0000",1,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"01Aillon386","Aillon",2001,"386Aillon","0000",1,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"01Aillon387","Aillon",2001,"387Aillon","0000",1,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"01Aillon388","Aillon",2001,"388Aillon","0000",1,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"01Aillon389","Aillon",2001,"389Aillon","0000",1,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"01Aillon390","Aillon",2001,"390Aillon","0000",1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"01Aillon391","Aillon",2001,"391Aillon","0000",1,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"01Aillon392","Aillon",2001,"392Aillon","0000",1,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"01Aillon393","Aillon",2001,"393Aillon","0000",1,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"01Aillon394","Aillon",2001,"394Aillon","0000",1,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"01Aillon395","Aillon",2001,"395Aillon","0000",1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"01Aillon396","Aillon",2001,"396Aillon","0000",1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"01Aillon397","Aillon",2001,"397Aillon","0000",1,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"01Aillon398","Aillon",2001,"398Aillon","0000",1,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"01Aillon399","Aillon",2001,"399Aillon","0000",1,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"01Aillon400","Aillon",2001,"400Aillon","0000",1,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"01Aillon401","Aillon",2001,"401Aillon","0000",1,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"01Aillon402","Aillon",2001,"402Aillon","0000",1,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"01Aillon403","Aillon",2001,"403Aillon","0000",1,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"01Aillon404","Aillon",2001,"404Aillon","0000",1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"01Aillon405","Aillon",2001,"405Aillon","0000",1,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"01Aillon406","Aillon",2001,"406Aillon","0000",1,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"01Aillon407","Aillon",2001,"407Aillon","0000",1,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"01Aillon408","Aillon",2001,"408Aillon","0000",1,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"01Aillon409","Aillon",2001,"409Aillon","0000",1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"01Aillon410","Aillon",2001,"410Aillon","0000",1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"01Aillon411","Aillon",2001,"411Aillon","0000",1,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"01Aillon412","Aillon",2001,"412Aillon","0000",1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"01Aillon413","Aillon",2001,"413Aillon","0000",1,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"01Aillon414","Aillon",2001,"414Aillon","0000",1,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"01Aillon415","Aillon",2001,"415Aillon","0000",1,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"01Aillon416","Aillon",2001,"416Aillon","0000",1,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"01Aillon417","Aillon",2001,"417Aillon","0000",1,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"01Aillon418","Aillon",2001,"418Aillon","0000",1,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"01Aillon419","Aillon",2001,"419Aillon","0000",1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"01Aillon420","Aillon",2001,"420Aillon","0000",1,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"01Aillon421","Aillon",2001,"421Aillon","0000",1,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"01Aillon422","Aillon",2001,"422Aillon","0000",1,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"01Aillon423","Aillon",2001,"423Aillon","0000",1,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"01Aillon424","Aillon",2001,"424Aillon","0000",1,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"01Aillon425","Aillon",2001,"425Aillon","0000",1,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"01Aillon426","Aillon",2001,"426Aillon","0000",1,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"01Aillon427","Aillon",2001,"427Aillon","0000",1,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"01Aillon428","Aillon",2001,"428Aillon","0000",1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"05Aillon1","Aillon",2005,"1Aillon","0000",1,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"05Aillon2","Aillon",2005,"2Aillon","0000",1,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"05Aillon3","Aillon",2005,"3Aillon","0000",1,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"05Aillon4","Aillon",2005,"4Aillon","0000",1,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"05Aillon5","Aillon",2005,"5Aillon","0000",1,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"05Aillon6","Aillon",2005,"6Aillon","0000",1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"05Aillon7","Aillon",2005,"7Aillon","0000",1,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"05Aillon8","Aillon",2005,"8Aillon","0000",1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"05Aillon9","Aillon",2005,"9Aillon","0000",1,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"05Aillon10","Aillon",2005,"10Aillon","0000",1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"05Aillon11","Aillon",2005,"11Aillon","0000",1,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"05Aillon12","Aillon",2005,"12Aillon","0000",1,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"05Aillon13","Aillon",2005,"13Aillon","0000",1,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"05Aillon14","Aillon",2005,"14Aillon","0000",1,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"05Aillon15","Aillon",2005,"15Aillon","0000",1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"05Aillon16","Aillon",2005,"16Aillon","0000",1,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"05Aillon17","Aillon",2005,"17Aillon","0000",1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"05Aillon18","Aillon",2005,"18Aillon","0000",1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"05Aillon19","Aillon",2005,"19Aillon","0000",1,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"05Aillon20","Aillon",2005,"20Aillon","0000",1,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"05Aillon21","Aillon",2005,"21Aillon","0000",1,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"05Aillon22","Aillon",2005,"22Aillon","0000",1,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"05Aillon23","Aillon",2005,"23Aillon","0000",1,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"05Aillon24","Aillon",2005,"24Aillon","0000",1,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"05Aillon25","Aillon",2005,"25Aillon","0000",1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"05Aillon26","Aillon",2005,"26Aillon","0000",1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"05Aillon27","Aillon",2005,"27Aillon","0000",1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"05Aillon28","Aillon",2005,"28Aillon","9991",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Aillon29","Aillon",2005,"29Aillon","0000",1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"05Aillon30","Aillon",2005,"30Aillon","0000",1,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"05Aillon31","Aillon",2005,"31Aillon","0000",1,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"05Aillon32","Aillon",2005,"32Aillon","9991",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Aillon33","Aillon",2005,"33Aillon","0000",1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
